ID_PVenta,FolioVenta,IDDeposito,Total,IVA,IEPS
317785,AZH19-153523,13,1421.0,0.0,0.0
319306,AZG39-159448,13,1375.18,0.0,0.0
319624,AZL47-208820,13,1324.95,0.0,0.0
315624,AZD02-163348,13,1316.87,0.0,0.0
322181,AZQ33-164757,13,1240.75,0.0,0.0
322196,AZM13-139221,13,1240.47,0.0,0.0
314320,AZP17-102436,13,1232.55,0.0,0.0
312891,AZQ08-164628,13,1214.4,0.0,0.0
309968,AVA03-90576,13,1004.62,0.0,0.0
321694,AWX41-169192,13,29.3,0.0,0.0
368161,AZH27-154014,112,1176.67,0.0,0.0
348671,AVC59-87605,112,3.3,0.0,0.0
395195,AZB08-137670,1379,599.9,0.0,0.0
395685,AZN59-140907,1379,599.9,0.0,0.0
396694,AWW33-104825,1379,599.9,0.0,0.0
396915,AZQ51-165747,1379,599.9,0.0,0.0
397086,AZC01-212836,1379,599.9,0.0,0.0
397130,AZC07-212837,1379,599.9,0.0,0.0
397745,AZR54-139274,1379,599.9,0.0,0.0
398196,AVZ59-86176,1379,599.9,0.0,0.0
398902,AZO36-117698,1379,599.9,0.0,0.0
399440,AZO58-117700,1379,599.9,0.0,0.0
399983,AVC36-88197,1379,599.9,0.0,0.0
400029,AVA35-64235,1379,599.9,0.0,0.0
400171,AZL56-209971,1379,599.9,0.0,0.0
400531,AVC22-88211,1379,599.9,0.0,0.0
401665,AVA58-64248,1379,599.9,0.0,0.0
401965,AZS28-151606,1379,599.9,0.0,0.0
402325,AVC17-88232,1379,599.9,0.0,0.0
403009,AZA41-110755,1379,599.9,0.0,0.0
403988,AZL47-210030,1379,599.9,0.0,0.0
404103,AZK19-126855,1379,599.9,0.0,0.0
404372,AVC01-88258,1379,599.9,0.0,0.0
405619,AZH50-154529,1379,599.9,0.0,0.0
405731,AZR25-139326,1379,599.9,0.0,0.0
407536,AZL22-210099,1379,599.9,0.0,0.0
407706,AZS20-151685,1379,599.9,0.0,0.0
393036,AZZ23-112322,1379,598.5,0.0,0.0
387889,AZF26-157168,1379,597.84,0.0,0.0
402361,AZU37-176439,1379,593.19,0.0,0.0
407361,AVA49-91466,1379,592.02,0.0,0.0
381042,AZA39-110628,1379,591.3,0.0,0.0
392706,AZI07-163279,1379,590.9,0.0,0.0
392111,AZH28-154403,1379,588.05,0.0,0.0
389142,AZC57-212694,1379,587.5,0.0,0.0
394612,AZA31-110732,1379,586.15,0.0,0.0
389644,AWI07-160256,1379,585.2,0.0,0.0
398394,AZL28-209940,1379,583.67,0.0,0.0
393944,AZH53-154418,1379,583.07,0.0,0.0
402000,AZL56-210003,1379,582.6,0.0,0.0
400407,AZG00-160350,1379,580.58,0.0,0.0
396003,AZV34-123394,1379,579.5,0.0,0.0
377617,AZG42-160149,1379,579.0,0.0,0.0
406973,AZH10-154537,1379,578.55,0.0,0.0
400682,AZC54-212884,1379,576.65,0.0,0.0
389625,AZY24-223379,1379,282.24,0.0,0.0
307166,AZE09-145333,1492,1003.96,0.0,0.0
299808,AZJ48-157537,1492,971.25,0.0,0.0
307550,AZO24-116952,1492,959.12,0.0,0.0
301508,AZQ30-164497,1492,921.3,0.0,0.0
301507,AZQ30-164497,1492,878.16,0.0,0.0
307169,AZE09-145333,1492,877.8,0.0,0.0
297632,AZK56-125675,1492,872.74,0.0,0.0
298199,AVZ54-85493,1492,869.13,0.0,0.0
300948,AZJ32-157550,1492,866.4,0.0,0.0
296819,AZL12-208422,1492,866.23,0.0,0.0
300597,AZL39-208475,1492,865.71,0.0,0.0
291804,AVZ31-85409,1492,824.36,0.0,0.0
289944,AWI08-159106,1492,11.84,0.0,0.0
334504,AZL35-209060,64,3375.28,0.0,0.0
331803,AZO34-117185,64,2618.0,0.0,0.0
329811,AWX26-169303,64,664.4,0.0,0.0
340313,AZM33-139394,64,5.53,0.0,0.0
360430,AZW32-220136,1465,1921.47,0.0,0.0
356091,AZM44-139511,1465,1916.34,0.0,0.0
361277,AZT08-191352,1465,1892.02,0.0,0.0
355948,AZK14-126301,1465,1890.5,0.0,0.0
364248,AZI30-162938,1465,1853.25,0.0,0.0
372393,AZC51-212367,1465,1830.4,0.0,0.0
354360,AZL19-209350,1465,1211.86,0.0,0.0
347057,AZU06-175825,1465,24.16,0.0,0.0
200348,AZO06-116009,30,9761.0,0.0,0.0
211180,AZL26-207111,30,1757.87,0.0,0.0
194186,AZO48-115952,30,4.37,0.0,0.0
374257,AZO50-117466,23,575.19,0.0,0.0
398853,AZV38-123409,23,573.99,0.0,0.0
381332,AZE27-146199,23,572.66,0.0,0.0
399487,AZE58-146404,23,572.39,0.0,0.0
393005,AVC52-88121,23,571.9,0.0,0.0
407787,AZI50-163496,23,571.6,0.0,0.0
385431,AVC29-88025,23,571.2,0.0,0.0
395551,AZM30-139877,23,570.0,0.0,0.0
400268,AZM13-139935,23,570.0,0.0,0.0
401176,AZQ38-165800,23,570.0,0.0,0.0
392884,AWI14-160304,23,569.5,0.0,0.0
374819,AZE48-146118,23,569.21,0.0,0.0
392705,AZI07-163279,23,569.05,0.0,0.0
396449,AZY43-223469,23,569.05,0.0,0.0
400533,AZC25-212881,23,567.12,0.0,0.0
394570,AZG12-160314,23,566.96,0.0,0.0
406460,AVC04-88280,23,566.1,0.0,0.0
401525,AWW14-128508,23,563.18,0.0,0.0
380154,AZQ29-165515,23,562.57,0.0,0.0
406972,AZH10-154537,23,559.62,0.0,0.0
404818,AWI10-160434,23,557.77,0.0,0.0
400717,AZH43-154480,23,556.85,0.0,0.0
404214,AZV53-123460,23,555.66,0.0,0.0
393259,AZH08-154412,23,553.85,0.0,0.0
394922,AZC09-212798,23,552.14,0.0,0.0
386069,AVC48-109152,23,319.9,0.0,0.0
290562,AVC04-87057,1477,857.39,0.0,0.0
301923,AZS19-150726,1477,852.55,0.0,0.0
300598,AZL39-208475,1477,840.54,0.0,0.0
289659,AZO53-116799,1477,804.59,0.0,0.0
290151,AVA37-90395,1477,772.54,0.0,0.0
300858,AZC36-211305,1477,746.55,0.0,0.0
298273,AZK39-125678,1477,713.02,0.0,0.0
298350,AZQ32-164452,1477,712.88,0.0,0.0
300750,AZF47-156193,1477,707.6,0.0,0.0
299205,AZZ40-111580,1477,703.76,0.0,0.0
294669,AZD08-163059,1477,699.48,0.0,0.0
292684,AZO58-116831,1477,674.69,0.0,0.0
297630,AZK56-125675,1477,670.8,0.0,0.0
302321,AZX45-192752,1477,663.1,0.0,0.0
299047,AZT33-190486,1477,660.82,0.0,0.0
300891,AZG47-159214,1477,476.2,0.0,0.0
297930,AZI57-162207,1477,13.49,0.0,0.0
306121,AZG34-159275,1502,652.8,0.0,0.0
299743,AZQ36-164472,1502,646.0,0.0,0.0
305958,AZG50-159274,1502,644.76,0.0,0.0
290144,AZK22-125612,1502,641.48,0.0,0.0
295243,AVZ14-85449,1502,638.38,0.0,0.0
290461,AZB29-136694,1502,633.75,0.0,0.0
294160,AZR15-138246,1502,629.85,0.0,0.0
290289,AZB16-136690,1502,624.08,0.0,0.0
303498,AZC19-211358,1502,614.65,0.0,0.0
298630,AZL28-208457,1502,610.2,0.0,0.0
301237,AZA38-109898,1502,603.25,0.0,0.0
305453,AWW55-104096,1502,601.8,0.0,0.0
299579,AZG07-159192,1502,601.5,0.0,0.0
300859,AZC36-211305,1502,600.59,0.0,0.0
304619,AZI33-162280,1502,600.3,0.0,0.0
298467,AZW00-219217,1502,473.82,0.0,0.0
292000,AZN44-139869,1502,16.79,0.0,0.0
341367,AZY51-222742,44,3375.28,0.0,0.0
342137,AZJ59-158162,44,3375.28,0.0,0.0
331324,AZH50-153652,44,2340.92,0.0,0.0
344787,AZW20-219943,44,837.0,0.0,0.0
326423,AZB43-137035,44,5.1,0.0,0.0
405122,AZS57-151643,1527,551.85,0.0,0.0
389702,AZC25-212707,1527,549.1,0.0,0.0
400817,AZC45-212886,1527,545.02,0.0,0.0
388505,AZI56-163236,1527,542.3,0.0,0.0
407124,AVC25-88286,1527,542.19,0.0,0.0
402605,AZT19-191832,1527,541.62,0.0,0.0
398519,AZL15-209943,1527,538.21,0.0,0.0
397479,AWW13-104833,1527,536.35,0.0,0.0
399218,AZV25-123414,1527,533.8,0.0,0.0
398759,AZC24-212863,1527,531.87,0.0,0.0
401656,AZC28-212898,1527,530.1,0.0,0.0
388255,AZN20-140824,1527,530.02,0.0,0.0
404611,AZY35-223567,1527,528.67,0.0,0.0
397795,AZO44-117689,1527,527.65,0.0,0.0
380976,AZW16-220422,1527,157.25,0.0,0.0
236813,AZI33-161534,1437,1981.12,0.0,0.0
231827,AZJ53-156709,1437,1952.2,0.0,0.0
217196,AZA064151-109124,1437,1890.0,0.0,0.0
229937,AZI06-161467,1437,1692.25,0.0,0.0
232013,AWI41-158419,1437,1618.1,0.0,0.0
237850,AZC53-210456,1437,1437.12,0.0,0.0
235929,AZI44-161524,1437,1431.5,0.0,0.0
236698,AZO00-116355,1437,1429.75,0.0,0.0
221370,AZC43-210101,1437,1425.78,0.0,0.0
231274,AZV39-121855,1437,1425.0,0.0,0.0
234411,AZW35-218352,1437,2.18,0.0,0.0
281004,AWI44-158967,52,905.4,0.0,0.0
274678,AZV10-122252,52,902.4,0.0,0.0
280703,AZG09-158927,52,900.0,0.0,0.0
288055,AZE01-145136,52,888.0,0.0,0.0
283317,AZA19-109693,52,855.0,0.0,0.0
285354,AZC22-211082,52,855.0,0.0,0.0
286339,AZQ33-164329,52,850.2,0.0,0.0
278417,AZL35-208092,52,849.09,0.0,0.0
285846,AZK20-125577,52,840.37,0.0,0.0
283396,AZC00-211053,52,627.0,0.0,0.0
273977,AWW10-127212,52,34.25,0.0,0.0
282010,AWI17720231687908305-158986,88,838.2,0.0,0.0
278998,AZL58-208102,88,832.15,0.0,0.0
288771,AWW43-127385,88,824.55,0.0,0.0
278931,AZL59-208101,88,536.94,0.0,0.0
270961,AZU41-174820,88,3.0,0.0,0.0
390920,AZP03-102985,1381,525.49,0.0,0.0
375044,AZL05-209590,1381,525.39,0.0,0.0
401366,AZV10-123429,1381,525.0,0.0,0.0
398323,AZL33-209939,1381,524.22,0.0,0.0
403896,AVC42-88254,1381,523.55,0.0,0.0
402046,AZR03-139306,1381,523.42,0.0,0.0
408325,AZC51-212976,1381,521.52,0.0,0.0
407245,AZQ55-165834,1381,519.39,0.0,0.0
388951,AZC36-212690,1381,517.65,0.0,0.0
393610,AVA52-91313,1381,516.75,0.0,0.0
404408,AZO45-117730,1381,516.6,0.0,0.0
376330,AZB09-137487,1381,515.1,0.0,0.0
394583,AZD34-164198,1381,514.62,0.0,0.0
404767,AZL18-210048,1381,512.55,0.0,0.0
385275,AZA01-110679,1381,511.69,0.0,0.0
400803,AVC33-88216,1381,510.39,0.0,0.0
393438,AWI20-160320,1381,504.27,0.0,0.0
392853,AZF23-157197,1381,503.5,0.0,0.0
398081,AVC38-88180,1381,503.2,0.0,0.0
382439,AWX28-170093,1381,501.73,0.0,0.0
397706,AWW53-104835,1381,500.65,0.0,0.0
387974,AZL11-209793,1381,500.49,0.0,0.0
407867,AZC50-212973,1381,499.5,0.0,0.0
395642,AZM47-139878,1381,499.26,0.0,0.0
375145,AZH10-154142,1381,499.24,0.0,0.0
377035,AZX28-193627,1381,498.96,0.0,0.0
400731,AZQ31-165791,1381,498.95,0.0,0.0
391100,AZC42-212730,1381,498.46,0.0,0.0
398324,AZL33-209939,1381,497.7,0.0,0.0
376072,AZT54-191509,1381,497.5,0.0,0.0
388256,AZN20-140824,1381,497.25,0.0,0.0
398736,AZO57-117697,1381,496.08,0.0,0.0
387750,AZP00-102956,1381,495.51,0.0,0.0
399305,AZX18-193891,1381,495.28,0.0,0.0
402512,AZL27-210013,1381,492.1,0.0,0.0
400257,AZC58-212879,1381,492.06,0.0,0.0
374548,AZV46-123174,1381,491.4,0.0,0.0
398326,AZL33-209939,1381,490.8,0.0,0.0
405539,AZN18-140986,1381,490.51,0.0,0.0
376824,AWI48-160106,1381,489.72,0.0,0.0
378989,AVC13-87935,1381,489.45,0.0,0.0
400143,AZL49-209970,1381,488.25,0.0,0.0
394400,AZM34-139865,1381,488.13,0.0,0.0
389876,AWX01-170194,1381,487.8,0.0,0.0
376191,AZK49-126570,1381,486.9,0.0,0.0
397412,AVC26-88176,1381,486.9,0.0,0.0
384483,AZR17-139122,1381,483.3,0.0,0.0
397950,AWW16-104836,1381,482.56,0.0,0.0
396472,AZN42-140919,1381,482.33,0.0,0.0
400957,AZY31-223529,1381,480.97,0.0,0.0
391591,AWI57-160289,1381,480.12,0.0,0.0
378337,AZC42-212494,1381,187.85,0.0,0.0
402896,AWI48-160418,1396,479.4,0.0,0.0
387656,AZK37-126682,1396,477.67,0.0,0.0
395263,AZX33-193855,1396,477.0,0.0,0.0
400254,AZW19-220766,1396,476.9,0.0,0.0
389808,AZS15-151521,1396,476.0,0.0,0.0
405340,AZC11-212948,1396,474.68,0.0,0.0
407987,AZS19-151695,1396,473.99,0.0,0.0
400170,AVC32-88201,1396,473.82,0.0,0.0
406472,AZL11-210080,1396,473.6,0.0,0.0
381496,AZG13-160201,1396,473.1,0.0,0.0
406341,AZE184734-146465,1396,470.95,0.0,0.0
396369,AVA44-64208,1396,470.0,0.0,0.0
402237,AWX07-170384,1396,470.0,0.0,0.0
389690,AVC25-109204,1396,469.9,0.0,0.0
390459,AVC25-109215,1396,469.9,0.0,0.0
403403,AVC31-88250,1396,469.9,0.0,0.0
385429,AZY05-223330,1396,469.36,0.0,0.0
387558,AZK45-126679,1396,467.4,0.0,0.0
395885,AZG01-160325,1396,467.4,0.0,0.0
393491,AZF46-157200,1396,466.9,0.0,0.0
399101,AZC31-212868,1396,466.66,0.0,0.0
405327,AWI30-160438,1396,466.65,0.0,0.0
405956,AVA31-91447,1396,466.2,0.0,0.0
391623,AZD22-164166,1396,465.97,0.0,0.0
404635,AZC06-212934,1396,462.17,0.0,0.0
392382,AVC22-88117,1396,455.4,0.0,0.0
403441,AWW44-104864,1396,454.95,0.0,0.0
391597,AWW03-128434,1396,454.53,0.0,0.0
402865,AZV10-123442,1396,453.9,0.0,0.0
394616,AZE01-146356,1396,453.33,0.0,0.0
397437,AVA46-91360,1396,452.32,0.0,0.0
408420,AZF25-157361,1396,452.2,0.0,0.0
408005,AZI32-163501,1396,451.73,0.0,0.0
374170,AZG56-160082,1396,450.69,0.0,0.0
374658,AZE54-146114,1396,450.0,0.0,0.0
375895,AWW00-128292,1396,450.0,0.0,0.0
376222,AZA08-110578,1396,450.0,0.0,0.0
376264,AZL26-209609,1396,450.0,0.0,0.0
377072,AZQ28-165471,1396,450.0,0.0,0.0
381423,AZO33-117578,1396,450.0,0.0,0.0
382243,AWW51-104699,1396,450.0,0.0,0.0
382868,AZT53-191574,1396,450.0,0.0,0.0
382916,AZX46-193720,1396,450.0,0.0,0.0
383534,AZQ36-165560,1396,450.0,0.0,0.0
383589,AZV22-123269,1396,450.0,0.0,0.0
383659,AZQ39-165561,1396,450.0,0.0,0.0
384362,AZV13-123277,1396,62.43,0.0,0.0
383706,AZC45-212590,1535,450.0,0.0,0.0
384099,AZH03-154339,1535,450.0,0.0,0.0
385917,AZD51-164090,1535,450.0,0.0,0.0
386070,AVC48-109152,1535,450.0,0.0,0.0
386383,AZQ03-165599,1535,450.0,0.0,0.0
386496,AZA20-110688,1535,450.0,0.0,0.0
386524,AZC55-212642,1535,450.0,0.0,0.0
386947,AZB31-137583,1535,450.0,0.0,0.0
387720,AZM07-139819,1535,450.0,0.0,0.0
388459,AZW41-220582,1535,450.0,0.0,0.0
389629,AZD05-164143,1535,450.0,0.0,0.0
389877,AZK24-126713,1535,450.0,0.0,0.0
389878,AZK24-126713,1535,450.0,0.0,0.0
389879,AZK24-126713,1535,450.0,0.0,0.0
390196,AZI33-163253,1535,450.0,0.0,0.0
374006,AZG50-160076,1535,60.0,0.0,0.0
390503,AVC08-88097,1543,450.0,0.0,0.0
390659,AZM06-139838,1543,450.0,0.0,0.0
390660,AZM06-139838,1543,450.0,0.0,0.0
391063,AZH44-154392,1543,450.0,0.0,0.0
391191,AVA25-91286,1543,450.0,0.0,0.0
391612,AZY36-223403,1543,450.0,0.0,0.0
392094,AZI34-163270,1543,450.0,0.0,0.0
392181,AVA21-91297,1543,450.0,0.0,0.0
392560,AZV41-123365,1543,450.0,0.0,0.0
392877,AZN10-140885,1543,450.0,0.0,0.0
392947,AZA45-110715,1543,450.0,0.0,0.0
393006,AVC52-88121,1543,450.0,0.0,0.0
393073,AZL48-209872,1543,450.0,0.0,0.0
394399,AVC13-109277,1543,240.0,0.0,0.0
416711,AZM22-140099,3339,3375.28,0.0,0.0
419511,AZM06-140124,3339,1111.0,0.0,0.0
424130,AZZ35-112572,3339,3.13,0.0,0.0
156417,AZR08-136853,3348,333.33,0.0,0.0
155670,AVA05-89090,3348,4.65,0.0,0.0
421951,AWX24-170667,1620,3375.28,0.0,0.0
425641,AZN50-141187,1620,3375.28,0.0,0.0
419445,AZG41-160577,1620,2700.0,0.0,0.0
427536,AZW54-221124,1620,2463.3,0.0,0.0
413394,AZL02-210192,1620,2286.9,0.0,0.0
413392,AZL02-210192,1620,2237.4,0.0,0.0
413655,AWW32-104910,1620,2094.23,0.0,0.0
419168,AVZ30-86352,1620,2044.0,0.0,0.0
416605,AZQ20-165942,1620,1251.79,0.0,0.0
408829,AZO26-117755,1620,1.82,0.0,0.0
161829,AZX31-190999,3338,3375.28,0.0,0.0
159078,AZL51-206280,3338,1915.1,0.0,0.0
161713,AZY03-219810,3338,4.56,0.0,0.0
393398,AZI23-163288,1628,450.0,0.0,0.0
393575,AWW40-104804,1628,450.0,0.0,0.0
393576,AWW40-104804,1628,450.0,0.0,0.0
393577,AWW40-104804,1628,450.0,0.0,0.0
393608,AVA52-91313,1628,450.0,0.0,0.0
393877,AZM12-139860,1628,450.0,0.0,0.0
393995,AZQ140130-165696,1628,450.0,0.0,0.0
394092,AZA57-110725,1628,450.0,0.0,0.0
394184,AZS52-151548,1628,450.0,0.0,0.0
394281,AZI09-163298,1628,450.0,0.0,0.0
395643,AZM47-139878,1628,450.0,0.0,0.0
395674,AZV19-123391,1628,450.0,0.0,0.0
395749,AZO15-117674,1628,450.0,0.0,0.0
395794,AZC16-212815,1628,450.0,0.0,0.0
395976,AZN39-140914,1628,450.0,0.0,0.0
396008,AVC59-88149,1628,450.0,0.0,0.0
396046,AVA21-91339,1628,450.0,0.0,0.0
396453,AWW58-128471,1628,450.0,0.0,0.0
396498,AZE54-146366,1628,450.0,0.0,0.0
396662,AZI10-163328,1628,450.0,0.0,0.0
396715,AZS27-151564,1628,450.0,0.0,0.0
396897,AZN22-140922,1628,450.0,0.0,0.0
396935,AZI42-163332,1628,450.0,0.0,0.0
396944,AZP50-103037,1628,450.0,0.0,0.0
396953,AZI15-163333,1628,450.0,0.0,0.0
396963,AZV13-123400,1628,450.0,0.0,0.0
396993,AVZ55-86169,1628,450.0,0.0,0.0
396994,AVZ55-86169,1628,450.0,0.0,0.0
397157,AZI42-163335,1628,450.0,0.0,0.0
397651,AZL16-209926,1628,450.0,0.0,0.0
397678,AZZ27-112360,1628,450.0,0.0,0.0
397744,AZH28-154447,1628,450.0,0.0,0.0
398025,AZV45-123406,1628,450.0,0.0,0.0
398069,AZW55-220734,1628,450.0,0.0,0.0
398602,AWW39-104841,1628,450.0,0.0,0.0
398624,AZO09-117696,1628,450.0,0.0,0.0
398850,AZN43-140937,1628,450.0,0.0,0.0
399073,AZA35-110749,1628,450.0,0.0,0.0
399113,AZM11-139917,1628,450.0,0.0,0.0
399324,AZE46-146403,1628,450.0,0.0,0.0
399330,AWW22-104849,1628,450.0,0.0,0.0
399346,AWW00-104850,1628,450.0,0.0,0.0
399489,AZI26-163369,1628,450.0,0.0,0.0
381985,AZW52-220442,1628,156.0,0.0,0.0
421952,AWX24-170667,151,1555.34,0.0,0.0
420448,AZM22-140141,151,55.2,0.0,0.0
399558,AZY37-223517,159,450.0,0.0,0.0
399574,AWW08-128494,159,450.0,0.0,0.0
389368,AZV44-123334,159,59.0,0.0,0.0
399590,AWX46-170346,1606,450.0,0.0,0.0
400009,AVA44-91387,1606,450.0,0.0,0.0
400146,AZO23-117707,1606,450.0,0.0,0.0
400359,AZM20-139936,1606,450.0,0.0,0.0
400360,AZM20-139936,1606,450.0,0.0,0.0
400517,AZZ41-112391,1606,450.0,0.0,0.0
400847,AZQ42-165794,1606,450.0,0.0,0.0
400985,AZE34-146414,1606,450.0,0.0,0.0
401202,AZI33-163391,1606,450.0,0.0,0.0
401359,AZK47-126830,1606,450.0,0.0,0.0
401437,AVC15-88224,1606,450.0,0.0,0.0
401551,AZZ39-112397,1606,450.0,0.0,0.0
401616,AZS06-151602,1606,450.0,0.0,0.0
401739,AZH17-154491,1606,450.0,0.0,0.0
401796,AZQ33-165803,1606,450.0,0.0,0.0
401820,AZO55-117712,1606,450.0,0.0,0.0
401837,AZI33-163399,1606,450.0,0.0,0.0
402030,AZI51-163403,1606,450.0,0.0,0.0
402226,AZI16-163408,1606,450.0,0.0,0.0
402251,AZS25-151610,1606,450.0,0.0,0.0
402346,AZP03-103075,1606,450.0,0.0,0.0
402380,AZP18-103076,1606,450.0,0.0,0.0
402430,AZH16-154500,1606,450.0,0.0,0.0
402516,AZY26-223543,1606,450.0,0.0,0.0
402537,AZP53-103079,1606,450.0,0.0,0.0
402538,AZP53-103079,1606,450.0,0.0,0.0
402671,AZW32-220785,1606,450.0,0.0,0.0
402760,AZQ18-165811,1606,450.0,0.0,0.0
402824,AZI10-163417,1606,450.0,0.0,0.0
403108,AZI49-163421,1606,450.0,0.0,0.0
403119,AZC52-212918,1606,450.0,0.0,0.0
403163,AWW36-104863,1606,450.0,0.0,0.0
403222,AVZ45-86200,1606,450.0,0.0,0.0
403557,AZJ56-158886,1606,450.0,0.0,0.0
403585,AZL30-210021,1606,450.0,0.0,0.0
403690,AZY49-223554,1606,450.0,0.0,0.0
403743,AZV16-123455,1606,450.0,0.0,0.0
403834,AVZ02-86203,1606,450.0,0.0,0.0
403878,AZS38-151628,1606,450.0,0.0,0.0
404003,AWI56-160430,1606,450.0,0.0,0.0
404049,AZY20-223561,1606,450.0,0.0,0.0
404101,AWW00-128527,1606,450.0,0.0,0.0
404139,AZT44-191851,1606,450.0,0.0,0.0
404545,AZN55-140975,1606,450.0,0.0,0.0
404775,AZH27-154515,1606,450.0,0.0,0.0
405047,AZG33-160384,1606,450.0,0.0,0.0
405231,AZI47-163452,1606,450.0,0.0,0.0
405400,AWW49-104876,1606,450.0,0.0,0.0
405460,AZT10-191873,1606,450.0,0.0,0.0
405559,AZD18-164325,1606,450.0,0.0,0.0
405646,AZT44-191875,1606,450.0,0.0,0.0
406144,AVC30-88277,1606,450.0,0.0,0.0
406340,AZE184734-146465,1606,450.0,0.0,0.0
406495,AZL19-210081,1606,450.0,0.0,0.0
406496,AZL19-210081,1606,450.0,0.0,0.0
406662,AVZ57-86219,1606,450.0,0.0,0.0
406974,AZH10-154537,1606,450.0,0.0,0.0
407067,AWX49-170451,1606,450.0,0.0,0.0
407095,AZJ56-158901,1606,450.0,0.0,0.0
407163,AZE13-146472,1606,450.0,0.0,0.0
407602,AWW35-128567,1606,450.0,0.0,0.0
408199,AZV30-123514,1606,450.0,0.0,0.0
373643,AVC50-87861,1606,175.0,0.0,0.0
408384,AZN49-141016,154,450.0,0.0,0.0
378418,AZW49-220378,154,449.47,0.0,0.0
399472,AZT51-191797,154,353.88,0.0,0.0
317786,AZH19-153523,3340,1206.88,0.0,0.0
323517,AWI07-159506,3340,1193.1,0.0,0.0
324463,AZQ08-164773,3340,1176.48,0.0,0.0
318714,AVC29-108290,3340,833.34,0.0,0.0
321329,AZI10-162482,3340,1.2,0.0,0.0
420783,AZJ47-159152,1615,2033.85,0.0,0.0
414104,AZJ33-159039,1615,1999.8,0.0,0.0
421953,AWX24-170667,1615,1952.2,0.0,0.0
428681,AZH02-154727,1615,1952.2,0.0,0.0
428682,AZH02-154727,1615,1952.2,0.0,0.0
414078,AZL54-210202,1615,1859.56,0.0,0.0
429337,AZQ59-166072,1615,1805.04,0.0,0.0
429428,AZW21-221161,1615,1750.7,0.0,0.0
423216,AZQ33-166022,1615,1750.0,0.0,0.0
429427,AZW21-221161,1615,1750.0,0.0,0.0
409954,AZL02-210141,1615,1719.3,0.0,0.0
416195,AZL15-210239,1615,1627.4,0.0,0.0
416232,AVC18320231688413453-88352,1615,944.64,0.0,0.0
415826,AZV43-123589,1615,3.1,0.0,0.0
107467,AZL26-205480,168,287.7,0.0,0.0
111673,AWX24-166153,168,1.05,0.0,0.0
315618,AZL25-208754,1625,1147.3,0.0,0.0
311946,AWW37-104155,1625,1145.37,0.0,0.0
318092,AWI56-159438,1625,1140.15,0.0,0.0
318924,AZQ39-164720,1625,1126.4,0.0,0.0
311935,AZN34-140044,1625,1121.01,0.0,0.0
317279,AZG06-159427,1625,1107.7,0.0,0.0
321151,AWX01-169184,1625,1071.6,0.0,0.0
320238,AZH26-153549,1625,1066.06,0.0,0.0
325099,AWX41-169250,1625,1061.72,0.0,0.0
309010,AZO22-116984,1625,1054.2,0.0,0.0
314322,AZP17-102436,1625,1050.06,0.0,0.0
324741,AWW13-104259,1625,1050.0,0.0,0.0
324809,AZL18-208912,1625,1050.0,0.0,0.0
322590,AZO45-117090,1625,1048.9,0.0,0.0
313808,AZN39-140063,1625,994.95,0.0,0.0
325219,AZQ11-164783,1625,972.66,0.0,0.0
313807,AZN39-140063,1625,956.55,0.0,0.0
325140,AZY06-222495,1625,949.62,0.0,0.0
317276,AZG06-159427,1625,709.34,0.0,0.0
309709,AWI16-159342,1625,3.4,0.0,0.0
150511,AWW27-102964,3345,2930.4,0.0,0.0
142218,AZC11-209065,3345,9.63,0.0,0.0
409811,AZV47-123527,164,573.99,0.0,0.0
426104,AZV56-123708,164,4.22,0.0,0.0
358989,AWW46-104522,142,1824.35,0.0,0.0
353063,AZL48-209323,142,1588.4,0.0,0.0
346310,AZF080338-156699,142,5.74,0.0,0.0
423081,AZO15-117875,146,1540.2,0.0,0.0
425620,AWX36-170714,146,1201.18,0.0,0.0
429516,AZQ47-166074,146,66.78,0.0,0.0
414172,AZN34-141082,140,1454.88,0.0,0.0
424149,AZL32-210352,140,1393.87,0.0,0.0
418429,AZQ02-165964,140,638.67,0.0,0.0
421153,AWX51-170656,140,11.52,0.0,0.0
195666,AZN03-138907,170,117.0,0.0,0.0
343754,AZJ46-158181,136,3375.28,0.0,0.0
331830,AZQ12-164882,136,1728.3,0.0,0.0
328348,AZW47-219693,136,3.19,0.0,0.0
290235,AZI51-162104,1611,600.0,0.0,0.0
290285,AZM43-138850,1611,596.92,0.0,0.0
305720,AZI50-162288,1611,594.6,0.0,0.0
304916,AZQ55-164537,1611,591.6,0.0,0.0
300869,AZS50-150717,1611,590.03,0.0,0.0
305452,AWW55-104096,1611,585.12,0.0,0.0
291086,AZG53-159050,1611,582.0,0.0,0.0
297403,AZL19-208434,1611,579.9,0.0,0.0
297755,AWX57-168854,1611,579.9,0.0,0.0
298376,AZS01-150694,1611,579.9,0.0,0.0
299228,AZD27-163121,1611,579.9,0.0,0.0
300218,AZB45-136794,1611,579.9,0.0,0.0
303227,AZC48-211354,1611,579.9,0.0,0.0
304449,AZY13-222138,1611,579.9,0.0,0.0
305769,AZH24-153425,1611,579.9,0.0,0.0
290413,AZH02-153331,1611,576.84,0.0,0.0
290145,AZK22-125612,1611,573.9,0.0,0.0
295821,AZM29-138897,1611,570.0,0.0,0.0
290016,AZG35-159033,1611,563.54,0.0,0.0
304008,AVA55-63602,1611,563.32,0.0,0.0
296341,AZI51-162186,1611,562.4,0.0,0.0
297978,AWW25-127505,1611,562.4,0.0,0.0
